filename,Gun,Knife,Wrench,Pliers,Scissors,Gun_label,Knife_label,Wrench_label,Pliers_label,Scissors_label
N0541957.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0548936.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0553691.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0546011.jpg,0.0,0.0,0.0,0.6756354570388794,0.0,0,0,0,0,0
N0553952.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0548049.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0542808.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0525915.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0571088.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0540970.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0575431.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0565671.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
P01993.jpg,0.9796753525733948,0.0,0.0,0.0,0.0,1,0,0,0,0
P08363.jpg,0.0,0.0,0.0,0.7639526128768921,0.0,0,0,1,1,0
N0554498.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0527141.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0536716.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0569922.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0533541.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0575812.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0525963.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0546422.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0558267.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0527176.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0573330.jpg,0.0,0.0,0.0,0.0,0.6558219194412231,0,0,0,0,0
N0539054.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0553574.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0569745.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0559889.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0537496.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0565245.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0546941.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0530500.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0574923.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0551402.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0564127.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0562042.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0554633.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0535392.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0550064.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0560468.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0544898.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0564355.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0577654.jpg,0.0,0.0,0.0,0.8558529615402222,0.0,0,0,0,0,0
N0561210.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0569511.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
P00531.jpg,0.30464404821395874,0.47205787897109985,0.8998657464981079,0.0,0.0,0,1,1,0,0
P01392.jpg,0.9801913499832153,0.0,0.0,0.0,0.0,1,0,0,0,0
N0528294.jpg,0.0,0.0,0.0,0.0,0.420501172542572,0,0,0,0,0
N0530213.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0526199.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0530768.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0553977.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0547234.jpg,0.0,0.0,0.0,0.30095475912094116,0.0,0,0,0,0,0
N0549705.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0540735.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0575226.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0535199.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0573765.jpg,0.0,0.41893473267555237,0.0,0.0,0.0,0,0,0,0,0
N0577337.jpg,0.3760799765586853,0.0,0.0,0.0,0.0,0,0,0,0,0
N0539153.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0539371.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0565401.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0575653.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
P03056.jpg,0.9792689085006714,0.9668426513671875,0.0,0.0,0.0,1,1,0,0,0
N0537862.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0536027.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0575320.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0576159.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0556110.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0545896.jpg,0.0,0.0,0.0,0.559986412525177,0.0,0,0,0,0,0
N0552573.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0566370.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0565372.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0553346.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0573935.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0526179.jpg,0.0,0.0,0.0,0.0,0.431806355714798,0,0,0,0,0
N0566064.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0540224.jpg,0.0,0.0,0.0,0.3551063537597656,0.0,0,0,0,0,0
N0555633.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0565023.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0538249.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0527803.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0560477.jpg,0.0,0.0,0.4073621928691864,0.0,0.3135885000228882,0,0,0,0,0
N0564160.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0557191.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
P04515.jpg,0.0,0.0,0.8976609706878662,0.0,0.0,0,0,1,0,0
N0532258.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0532739.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0525553.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0574222.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0562507.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0564880.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0531496.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0543925.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0535932.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0569478.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0531225.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0534533.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0537073.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0527101.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0537327.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0541303.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0535067.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0525194.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0552239.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0540838.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0572752.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0541210.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0547093.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0531420.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0539528.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0576256.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0570887.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0567419.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0535196.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0527718.jpg,0.0,0.0,0.0,0.0,0.5393503904342651,0,0,0,0,0
N0574626.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0527694.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
P01894.jpg,0.9515150785446167,0.0,0.0,0.0,0.0,1,0,0,0,0
N0532240.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0537970.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0542763.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0575980.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0551437.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0556746.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0572288.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0565620.jpg,0.0,0.0,0.43529558181762695,0.0,0.0,0,0,0,0,0
N0558175.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0526694.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0542818.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0558905.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0561729.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0543547.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0567045.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0559112.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0526768.jpg,0.0,0.0,0.0,0.5708179473876953,0.0,0,0,0,0,0
N0545127.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0527833.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0574408.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0542298.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0564858.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
P05732.jpg,0.0,0.0,0.0,0.9886274337768555,0.0,0,0,0,1,0
N0532202.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0525391.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
P06885.jpg,0.0,0.0,0.0,0.9471032619476318,0.0,0,0,0,1,0
N0550760.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0552800.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0574220.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0530278.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0544308.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0529893.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0557782.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0539977.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0569708.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0559504.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0544309.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0534074.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0540711.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0533316.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0558047.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0540102.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0548963.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0576561.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0568542.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0560126.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0525738.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0547180.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0575676.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0555945.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0528277.jpg,0.36347389221191406,0.0,0.0,0.33338606357574463,0.0,0,0,0,0,0
N0548624.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0551709.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
P06075.jpg,0.0,0.0,0.0,0.9657090902328491,0.4530489146709442,0,0,0,1,0
N0532501.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0535171.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0543947.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0552073.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0534936.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0573218.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0529603.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0538404.jpg,0.4051809310913086,0.0,0.0,0.0,0.0,0,0,0,0,0
N0525912.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0537223.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0560259.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0559520.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0542704.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0556188.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0528371.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0565986.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0572962.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0538323.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0563170.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0571704.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0572634.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0574515.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0535124.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0559383.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0551024.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0558377.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0537954.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0536426.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0551359.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0573592.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0573479.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0566245.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0560807.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0563793.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0575248.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0559932.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0571179.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0534036.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0532798.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0562880.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0532259.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0547237.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0544711.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0570351.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0557667.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0561524.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0569874.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0542085.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0565596.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0552536.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0545640.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0560373.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0571725.jpg,0.0,0.0,0.0,0.0,0.8403735756874084,0,0,0,0,0
N0531527.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0530475.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0534772.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0555051.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0534218.jpg,0.0,0.0,0.343179315328598,0.0,0.0,0,0,0,0,0
N0532445.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0557385.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0567546.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
N0576177.jpg,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
