filename,width,height,class,xmin,ymin,xmax,ymax
P00020.jpg,693,396,Knife,301.151,83.97200000000001,592.616,178.957
P00021.jpg,681,389,Knife,324.492,156.411,670.6160000000001,299.751
P00021.jpg,681,389,Knife,289.879,54.09,565.914,96.912
P00022.jpg,696,389,Knife,319.258,227.63,669.4689999999999,322.73900000000003
P00022.jpg,696,389,Knife,320.142,74.825,615.5219999999999,151.904
P00023.jpg,696,448,Knife,56.6,182.73,367.014,322.373
P00023.jpg,696,448,Knife,43.333999999999996,46.202,395.314,156.255
P00024.jpg,586,610,Knife,361.131,85.527,515.263,385.93300000000005
P00024.jpg,586,610,Knife,165.301,65.736,409.53,271.425
P00025.jpg,476,641,Knife,102.21600000000001,378.806,320.559,603.862
P00025.jpg,476,641,Knife,272.173,251.795,381.042,511.017
P00026.jpg,657,340,Knife,131.066,212.352,400.712,262.387
P00026.jpg,657,340,Knife,35.062,177.28900000000002,375.667,254.114
P00027.jpg,666,538,Knife,248.798,295.495,526.368,392.12300000000005
P00027.jpg,666,538,Knife,256.414,222.55599999999998,594.915,312.327
P00028.jpg,684,401,Knife,220.757,97.11399999999999,514.521,262.997
P00028.jpg,684,401,Knife,117.33200000000001,205.84400000000002,460.635,331.301
P00029.jpg,657,403,Knife,92.665,136.82399999999998,423.25199999999995,199.86599999999999
P00029.jpg,657,403,Knife,126.89200000000001,253.56799999999998,415.73800000000006,326.416
P00030.jpg,818,569,Gun,668.328,286.14799999999997,755.637,383.72900000000004
P00030.jpg,818,569,Knife,346.11699999999996,429.222,750.44,511.63800000000003
P00030.jpg,818,569,Knife,347.156,429.222,745.243,519.55
P00030.jpg,818,569,Gun,514.498,127.25,714.061,236.03900000000002
P00031.jpg,812,580,Gun,657.235,313.187,752.158,434.16
P00031.jpg,812,580,Knife,333.26,220.44,727.395,265.469
P00031.jpg,812,580,Knife,341.515,210.359,737.7130000000001,244.635
P00031.jpg,812,580,Gun,505.565,439.537,697.4739999999999,520.857
P00032.jpg,817,542,Gun,376.837,64.688,505.564,137.541
P00032.jpg,817,542,Gun,711.112,193.437,761.98,306.48400000000004
P00032.jpg,817,542,Knife,324.931,411.36699999999996,725.645,465.379
P00032.jpg,817,542,Knife,346.73199999999997,404.459,749.5219999999999,479.19599999999997
P00033.jpg,648,451,Knife,137.504,240.917,438.038,406.05699999999996
P00033.jpg,648,451,Knife,79.044,107.132,369.69800000000004,337.597
P00034.jpg,820,584,Knife,94.816,443.921,487.624,556.255
P00034.jpg,820,584,Knife,70.851,455.425,469.911,542.721
P00034.jpg,820,584,Gun,209.428,159.703,441.779,310.61
P00034.jpg,820,584,Gun,44.803000000000004,225.34400000000002,90.648,316.02299999999997
P00035.jpg,813,579,Knife,344.001,205.3,735.5219999999999,250.922
P00035.jpg,813,579,Knife,331.605,214.69299999999998,732.423,267.024
P00035.jpg,813,579,Gun,706.597,330.09,756.183,448.842
P00035.jpg,813,579,Gun,377.05800000000005,456.222,544.41,554.1759999999999
P00036.jpg,838,622,Gun,291.756,144.148,470.64300000000003,223.43
P00036.jpg,838,622,Knife,62.823,456.95,462.125,532.628
P00036.jpg,838,622,Knife,62.823,420.19199999999995,464.254,549.205
P00036.jpg,838,622,Gun,93.70299999999999,196.762,128.841,276.04400000000004
P00038.jpg,673,392,Knife,230.03400000000002,44.06,570.382,169.428
P00038.jpg,673,392,Knife,262.53,175.333,555.845,244.83
P00039.jpg,807,592,Knife,66.652,443.829,472.715,556.3290000000001
P00039.jpg,807,592,Knife,64.601,439.713,460.41,529.576
P00039.jpg,807,592,Gun,154.83700000000002,149.543,333.259,216.083
P00039.jpg,807,592,Gun,50.245,237.34900000000002,86.135,313.492
P00040.jpg,829,600,Gun,124.29700000000001,155.041,310.743,229.43200000000002
P00040.jpg,829,600,Knife,92.696,449.82599999999996,495.083,571.495
P00040.jpg,829,600,Knife,86.376,450.52099999999996,486.656,550.637
P00040.jpg,829,600,Gun,49.508,253.071,95.85600000000001,329.548
P00041.jpg,823,562,Knife,349.278,170.61900000000003,729.929,236.392
P00041.jpg,823,562,Knife,347.18699999999995,163.455,742.4780000000001,214.25
P00041.jpg,823,562,Gun,530.192,467.574,711.105,532.695
P00041.jpg,823,562,Gun,730.975,276.116,768.6210000000001,389.42800000000005
P00042.jpg,847,596,Knife,51.659,458.56800000000004,461.70599999999996,533.154
P00042.jpg,847,596,Knife,54.888000000000005,418.51199999999994,467.088,547.6569999999999
P00042.jpg,847,596,Gun,150.673,138.123,330.405,212.709
P00042.jpg,847,596,Gun,76.413,212.019,128.072,296.27299999999997
P00043.jpg,662,399,Knife,230.48,170.141,531.619,310.693
P00043.jpg,662,399,Knife,211.13299999999998,52.244,544.236,97.554
P00044.jpg,696,364,Knife,277.693,171.666,588.107,259.397
P00044.jpg,696,364,Knife,293.611,72.969,621.7130000000001,104.181
P00045.jpg,852,614,Knife,70.368,456.765,468.76199999999994,540.7180000000001
P00045.jpg,852,614,Knife,56.295,426.88300000000004,467.68,554.236
P00045.jpg,852,614,Gun,167.80200000000002,146.563,334.52099999999996,222.69099999999997
P00045.jpg,852,614,Gun,74.699,214.864,153.72799999999998,298.818
P00047.jpg,844,594,Knife,34.318000000000005,358.603,441.84,496.95
P00047.jpg,844,594,Knife,50.403999999999996,392.329,448.274,516.222
P00047.jpg,844,594,Gun,75.07,175.516,289.555,287.02
P00047.jpg,844,594,Gun,73.997,152.80200000000002,122.257,280.825
P00048.jpg,687,376,Knife,218.234,209.13099999999997,559.5509999999999,279.277
P00048.jpg,687,376,Knife,316.003,60.125,607.563,188.218
P00049.jpg,825,607,Knife,29.351999999999997,424.83,437.135,505.716
P00049.jpg,825,607,Knife,71.283,448.744,470.68,528.927
P00049.jpg,825,607,Gun,197.078,162.476,380.527,315.809
P00049.jpg,825,607,Gun,299.809,389.662,429.79699999999997,448.744
P00050.jpg,835,597,Knife,241.90599999999998,199.231,485.934,356.955
P00050.jpg,835,597,Gun,265.248,341.04400000000004,509.276,489.083
P00050.jpg,835,597,Gun,101.855,250.422,249.333,400.537
P00050.jpg,835,597,Gun,0.0,416.44699999999995,160.21,528.514
P00051.jpg,640,560,Knife,248.03,138.216,535.095,257.613
P00051.jpg,640,560,Knife,269.987,216.083,542.414,451.634
P00052.jpg,685,369,Knife,72.243,127.846,366.436,235.168
P00052.jpg,685,369,Knife,110.54,19.241,454.346,112.025
P00053.jpg,865,600,Knife,213.227,189.803,363.806,411.587
P00053.jpg,865,600,Knife,128.596,420.626,525.375,565.933
P00053.jpg,865,600,Gun,100.01899999999999,265.585,213.227,415.759
P00053.jpg,865,600,Gun,56.055,409.50199999999995,109.911,539.513
P00055.jpg,842,568,Knife,62.053000000000004,442.29,467.54,494.285
P00055.jpg,842,568,Knife,174.391,180.338,224.676,400.167
P00055.jpg,842,568,Gun,236.445,212.58900000000003,331.665,368.575
P00055.jpg,842,568,Gun,85.59100000000001,223.11900000000003,188.3,368.575
P00055.jpg,842,568,Gun,41.726000000000006,367.25800000000004,156.203,485.07099999999997
P00056.jpg,895,644,Knife,412.814,341.029,736.925,476.844
P00056.jpg,895,644,Knife,511.75300000000004,239.541,786.9630000000001,320.134
P00057.jpg,864,598,Gun,0.0,370.025,170.165,492.67400000000004
P00057.jpg,864,598,Gun,102.09899999999999,265.393,227.253,369.333
P00057.jpg,864,598,Knife,94.414,217.581,341.42800000000005,469.115
P00057.jpg,864,598,Knife,117.469,391.506,413.88599999999997,543.258
P00058.jpg,841,563,Knife,43.813,352.935,306.693,527.7719999999999
P00058.jpg,841,563,Knife,87.626,173.532,485.151,272.693
P00058.jpg,841,563,Gun,98.31299999999999,225.722,307.76099999999997,357.50199999999995
P00059.jpg,825,585,Knife,36.69,194.548,435.038,231.153
P00059.jpg,825,585,Knife,33.545,126.76100000000001,432.94199999999995,215.562
P00059.jpg,825,585,Gun,50.318000000000005,414.17699999999996,183.45,497.555
P00060.jpg,832,450,Knife,39.116,117.845,315.039,223.696
P00060.jpg,832,450,Knife,86.689,301.91200000000003,487.36,335.805
P00060.jpg,832,450,Gun,43.343999999999994,112.109,75.06,211.703
P00060.jpg,832,450,Gun,95.146,336.327,188.178,374.392
P00061.jpg,1536,508,Knife,649.9209999999999,61.218999999999994,1032.46,160.111
P00063.jpg,1536,562,Knife,1020.75,323.655,1284.23,509.251
P00063.jpg,1536,562,Knife,971.954,175.829,1532.1,323.655
P00064.jpg,835,557,Knife,56.233000000000004,165.87400000000002,473.202,289.795
P00064.jpg,835,557,Knife,41.379,337.556,309.809,525.374
P00064.jpg,835,557,Gun,76.391,201.372,185.673,354.337
P00065.jpg,870,617,Gun,265.311,286.694,458.767,412.525
P00065.jpg,870,617,Gun,391.334,398.941,554.943,507.61300000000006
P00065.jpg,870,617,Knife,124.917,245.942,378.069,471.151
P00065.jpg,870,617,Knife,63.011,266.676,187.929,500.463
P00065.jpg,870,617,Knife,48.64,298.133,484.19300000000004,465.431
P00067.jpg,872,679,Knife,681.423,119.59200000000001,786.684,484.663
P00068.jpg,856,585,Gun,495.98,300.295,670.008,418.244
P00068.jpg,856,585,Gun,410.05300000000005,231.831,554.714,323.343
P00068.jpg,856,585,Knife,717.865,206.072,811.405,448.749
P00068.jpg,856,585,Knife,383.949,235.22,810.318,367.404
P00068.jpg,856,585,Knife,561.24,249.455,774.424,467.72900000000004
P00069.jpg,874,603,Gun,184.351,238.96400000000003,374.254,364.036
P00069.jpg,874,603,Gun,269.863,382.902,432.00300000000004,489.806
P00069.jpg,874,603,Knife,57.748000000000005,188.65599999999998,145.482,414.344
P00069.jpg,874,603,Knife,84.402,161.406,319.837,397.575
P00069.jpg,874,603,Knife,47.753,273.202,480.86699999999996,429.017
P00070.jpg,874,621,Knife,659.665,316.616,812.92,554.798
P00070.jpg,874,621,Knife,518.625,335.32599999999996,779.6039999999999,535.37
P00070.jpg,874,621,Knife,392.023,295.029,798.4830000000001,398.649
P00070.jpg,874,621,Gun,481.977,354.754,666.328,471.327
P00070.jpg,874,621,Gun,466.42900000000003,292.87,603.0269999999999,362.67
P00071.jpg,834,593,Gun,224.66099999999997,182.092,351.827,273.481
P00071.jpg,834,593,Gun,160.018,328.452,335.931,445.265
P00071.jpg,834,593,Knife,67.822,306.46299999999997,284.005,524.9730000000001
P00071.jpg,834,593,Knife,34.971,316.08299999999997,118.689,535.9680000000001
P00071.jpg,834,593,Knife,41.32899999999999,303.715,450.381,393.043
P00072.jpg,818,578,Knife,29.103,214.99200000000002,110.175,456.10400000000004
P00073.jpg,843,577,Knife,27.85,152.44,137.108,400.49
P00075.jpg,849,584,Knife,709.837,107.59700000000001,779.9580000000001,455.425
P00076.jpg,835,609,Knife,569.752,189.827,770.28,408.587
P00076.jpg,835,609,Knife,720.413,187.005,781.95,408.587
P00076.jpg,835,609,Gun,524.13,275.214,685.4,385.3
P00076.jpg,835,609,Gun,530.496,376.832,660.997,421.29
P00076.jpg,835,609,Knife,379.835,352.839,778.7669999999999,440.343
P00077.jpg,832,556,Knife,599.4209999999999,77.956,729.454,428.436
P00078.jpg,836,580,Knife,47.802,249.34,194.394,473.81199999999995
P00079.jpg,844,620,Knife,66.49,219.11900000000003,145.85,493.55699999999996
P00080.jpg,853,614,Gun,143.07,339.37199999999996,298.062,454.63
P00080.jpg,853,614,Gun,181.005,156.524,339.249,263.95599999999996
P00080.jpg,853,614,Knife,80.206,297.395,208.102,545.6990000000001
P00080.jpg,853,614,Knife,49.858000000000004,295.972,466.061,397.713
P00081.jpg,1512,609,Knife,347.741,88.21,893.367,343.665
P00081.jpg,1512,609,Gun,699.324,92.444,947.1610000000001,241.342
P00081.jpg,1512,609,Gun,341.977,280.86,609.0269999999999,398.00199999999995
P00082.jpg,679,468,Gun,296.793,304.769,476.249,381.775
P00082.jpg,679,468,Gun,251.06599999999997,296.093,440.875,373.098
P00082.jpg,679,468,Knife,25.02,324.834,389.10900000000004,452.273
P00083.jpg,873,613,Gun,167.50099999999998,355.86699999999996,344.985,478.751
P00083.jpg,873,613,Gun,207.435,205.99099999999999,366.061,296.911
P00083.jpg,873,613,Knife,88.742,333.847,283.975,570.381
P00083.jpg,873,613,Knife,72.10300000000001,338.819,155.299,573.222
P00083.jpg,873,613,Knife,75.431,279.153,509.158,468.096
P00084.jpg,847,594,Knife,35.516,320.746,468.164,490.756
P00084.jpg,847,594,Knife,74.26,287.70799999999997,212.019,540.313
P00084.jpg,847,594,Gun,212.019,189.282,343.32,280.825
P00084.jpg,847,594,Gun,150.673,343.46,303.499,457.029
P00084.jpg,847,594,Knife,34.44,231.956,82.87,503.833
P00086.jpg,838,584,Knife,69.212,169.17700000000002,109.675,433.094
P00086.jpg,838,584,Knife,34.074,226.021,474.902,421.59
P00086.jpg,838,584,Gun,169.304,393.845,320.506,476.403
P00086.jpg,838,584,Gun,74.536,256.473,212.96099999999998,372.86699999999996
P00087.jpg,861,597,Knife,385.098,226.90200000000002,806.299,372.17400000000004
P00087.jpg,861,597,Knife,718.7760000000001,255.956,805.205,486.316
P00087.jpg,861,597,Gun,613.75,254.572,759.255,379.092
P00087.jpg,861,597,Gun,499.971,275.32599999999996,647.665,317.524
P00088.jpg,831,575,Knife,23.23,223.87,467.767,411.76099999999997
P00088.jpg,831,575,Knife,50.684,127.26,102.42299999999999,395.10400000000004
P00088.jpg,831,575,Gun,146.77100000000002,368.45300000000003,304.10200000000003,459.06699999999995
P00088.jpg,831,575,Gun,66.52199999999999,240.52700000000002,224.90900000000002,358.459
P00089.jpg,872,626,Gun,204.981,390.25300000000004,353.454,501.961
P00089.jpg,872,626,Gun,75.344,293.052,171.74099999999999,393.879
P00089.jpg,872,626,Knife,72.02,243.00099999999998,130.745,438.853
P00089.jpg,872,626,Knife,45.428000000000004,203.831,457.606,424.345
P00089.jpg,872,626,Knife,43.211999999999996,245.17700000000002,115.23299999999999,532.4259999999999
P00090.jpg,885,617,Knife,79.84100000000001,217.34400000000002,116.95,421.819
P00090.jpg,885,617,Knife,31.487,200.185,458.806,418.244
P00090.jpg,885,617,Gun,187.795,365.338,330.61,475.44
P00090.jpg,885,617,Gun,64.098,278.83,167.554,383.212
P00090.jpg,885,617,Knife,58.475,292.414,121.449,514.048
P00091.jpg,856,571,Gun,470.963,136.961,641.7280000000001,239.516
P00091.jpg,856,571,Gun,245.81400000000002,148.87,338.267,257.38
P00091.jpg,856,571,Knife,364.371,405.589,701.55,479.031
P00091.jpg,856,571,Knife,280.62,328.176,729.83,482.34
P00091.jpg,856,571,Knife,490.541,472.415,800.529,515.422
P00092.jpg,888,612,Knife,453.591,510.591,768.3960000000001,603.49
P00092.jpg,888,612,Knife,353.16900000000004,431.166,696.183,555.268
P00092.jpg,888,612,Knife,276.442,343.94,739.06,563.068
P00092.jpg,888,612,Gun,519.034,183.671,696.183,291.462
P00092.jpg,888,612,Gun,295.624,156.72299999999998,407.329,276.57
P00093.jpg,690,516,Knife,282.313,322.276,688.247,478.92900000000003
P00093.jpg,690,516,Gun,264.778,127.35600000000001,496.23900000000003,265.474
P00093.jpg,690,516,Gun,455.909,196.71400000000003,603.202,278.03
P00094.jpg,811,620,Gun,186.52,350.591,426.625,468.413
P00094.jpg,811,620,Gun,60.799,291.68,248.34900000000002,407.346
P00094.jpg,811,620,Knife,50.494,449.733,459.601,601.321
P00095.jpg,768,415,Knife,28.3,193.31400000000002,427.426,249.09599999999998
P00095.jpg,768,415,Gun,161.017,74.53699999999999,351.309,138.013
P00096.jpg,840,582,Knife,60.839,125.43700000000001,367.166,174.667
P00096.jpg,840,582,Knife,43.761,145.66899999999998,462.16,279.198
P00096.jpg,840,582,Gun,163.304,376.311,329.809,478.81800000000004
P00096.jpg,840,582,Gun,397.05199999999996,354.056,532.605,476.121
P00097.jpg,663,483,Knife,137.31799999999998,404.645,541.689,460.61300000000006
P00097.jpg,663,483,Gun,319.285,137.121,555.168,249.615
P00097.jpg,663,483,Gun,412.795,250.735,605.714,367.707
P00098.jpg,844,581,Gun,167.299,393.841,298.135,475.30199999999996
P00098.jpg,844,581,Gun,374.277,352.101,510.475,476.649
P00098.jpg,844,581,Knife,55.766000000000005,138.013,360.335,171.674
P00098.jpg,844,581,Knife,108.315,167.635,431.116,228.899
P00098.jpg,844,581,Knife,52.549,175.041,457.926,280.065
P00099.jpg,868,611,Knife,461.022,497.01300000000003,765.428,583.388
P00099.jpg,868,611,Knife,414.699,450.285,749.987,531.705
P00099.jpg,868,611,Knife,367.273,403.55699999999996,786.3839999999999,531.705
P00099.jpg,868,611,Gun,411.39,213.107,508.44699999999995,324.262
P00099.jpg,868,611,Gun,580.137,224.435,721.311,318.598
P00100.jpg,850,582,Gun,163.088,408.00699999999995,291.61400000000003,488.26
P00100.jpg,850,582,Gun,366.13699999999994,378.334,457.94199999999995,486.911
P00100.jpg,850,582,Knife,118.806,184.109,425.54,233.34
P00100.jpg,850,582,Knife,83.164,221.875,401.779,258.29200000000003
P00100.jpg,850,582,Knife,58.323,246.153,460.102,302.802
P00101.jpg,848,579,Knife,485.957,407.917,786.582,453.539
P00101.jpg,848,579,Knife,437.469,371.68699999999995,768.2639999999999,422.67699999999996
P00101.jpg,848,579,Knife,392.213,312.647,795.202,412.61300000000006
P00101.jpg,848,579,Gun,469.79400000000004,144.247,588.32,258.302
P00101.jpg,848,579,Gun,612.025,149.614,801.6669999999999,269.03700000000003
P00102.jpg,885,651,Knife,59.6,226.304,367.719,276.845
P00102.jpg,885,651,Knife,78.717,264.02099999999996,409.327,303.247
P00102.jpg,885,651,Knife,59.6,279.862,470.051,361.33099999999996
P00102.jpg,885,651,Gun,78.717,425.45099999999996,238.399,555.952
P00102.jpg,885,651,Gun,285.629,423.18800000000005,369.968,530.305
P00104.jpg,666,460,Knife,214.102,377.914,612.686,411.495
P00104.jpg,666,460,Gun,477.286,125.26100000000001,605.9159999999999,299.027
P00104.jpg,666,460,Gun,449.36,241.993,649.075,354.461
P00106.jpg,663,466,Knife,52.231,325.606,442.281,433.601
P00106.jpg,663,466,Gun,17.691,173.333,214.822,281.868
P00106.jpg,663,466,Gun,69.922,177.65200000000002,205.555,336.94599999999997
P00107.jpg,844,550,Gun,231.644,335.86300000000006,334.597,449.305
P00107.jpg,844,550,Gun,25.738000000000003,323.754,203.761,451.85400000000004
P00107.jpg,844,550,Knife,72.925,140.209,368.915,165.701
P00107.jpg,844,550,Knife,87.939,171.437,408.595,201.39
P00107.jpg,844,550,Knife,54.693999999999996,188.007,464.361,262.572
P00108.jpg,864,579,Knife,84.53399999999999,143.576,390.83099999999996,181.81799999999998
P00108.jpg,864,579,Knife,106.49,176.451,429.255,218.718
P00108.jpg,864,579,Knife,70.262,192.553,480.85400000000004,287.152
P00108.jpg,864,579,Gun,218.47,341.496,333.74300000000005,456.89300000000003
P00108.jpg,864,579,Gun,20.859,324.052,203.1,452.86800000000005
P00111.jpg,840,573,Knife,66.175,162.671,363.964,190.55700000000002
P00111.jpg,840,573,Knife,81.118,197.197,403.45599999999996,222.428
P00111.jpg,840,573,Knife,50.165,215.12400000000002,457.89099999999996,291.48
P00111.jpg,840,573,Gun,211.334,355.884,326.607,466.102
P00111.jpg,840,573,Gun,19.212,349.244,188.92,479.381
P00112.jpg,846,578,Gun,218.21900000000002,370.375,312.816,479.546
P00112.jpg,846,578,Gun,23.649,360.999,179.52,490.93199999999996
P00112.jpg,846,578,Knife,52.673,163.421,355.814,200.257
P00112.jpg,846,578,Knife,76.32300000000001,198.918,402.038,225.708
P00112.jpg,846,578,Knife,50.523999999999994,217.671,451.48699999999997,288.665
P00113.jpg,847,579,Knife,58.117,150.95600000000002,358.38800000000003,203.287
P00113.jpg,847,579,Knife,77.48899999999999,189.86900000000003,399.285,227.44
P00113.jpg,847,579,Knife,50.583,214.02200000000002,454.173,288.494
P00113.jpg,847,579,Gun,24.753,353.57199999999995,174.351,483.73
P00113.jpg,847,579,Gun,217.4,366.991,311.033,478.36300000000006
P00114.jpg,670,465,Knife,173.672,359.392,578.056,430.51599999999996
P00114.jpg,670,465,Gun,441.842,244.085,644.46,366.39599999999996
P00114.jpg,670,465,Gun,458.01800000000003,128.778,628.285,310.35900000000004
P00115.jpg,849,585,Gun,216.835,373.505,310.689,483.32
P00115.jpg,849,585,Gun,28.048000000000002,330.8,181.235,460.95
P00115.jpg,849,585,Knife,52.86,152.52,357.07599999999996,206.072
P00115.jpg,849,585,Knife,74.436,191.15900000000002,398.07,227.764
P00115.jpg,849,585,Knife,52.86,220.30700000000002,452.009,275.214
P00117.jpg,879,607,Gun,233.43200000000002,390.365,326.135,495.166
P00117.jpg,879,607,Gun,35.741,355.19699999999995,194.34099999999998,481.098
P00117.jpg,879,607,Knife,55.845,175.137,361.875,219.44799999999998
P00117.jpg,879,607,Knife,90.469,215.93200000000002,406.551,243.363
P00117.jpg,879,607,Knife,58.07899999999999,241.956,461.28,297.52099999999996
P00119.jpg,849,602,Knife,55.018,175.787,357.07599999999996,219.03599999999997
P00119.jpg,849,602,Knife,81.98700000000001,219.03599999999997,399.149,241.358
P00119.jpg,849,602,Knife,56.097,246.24099999999999,453.088,299.954
P00119.jpg,849,602,Gun,221.15,385.05699999999996,315.004,490.389
P00119.jpg,849,602,Gun,33.442,364.827,177.99900000000002,491.087
P00121.jpg,841,575,Knife,441.338,443.74300000000005,751.2360000000001,500.37699999999995
P00121.jpg,841,575,Knife,418.897,410.42900000000003,754.442,467.72900000000004
P00121.jpg,841,575,Knife,366.535,351.796,784.363,466.39599999999996
P00121.jpg,841,575,Gun,575.9830000000001,179.229,666.816,281.17
P00121.jpg,841,575,Gun,721.315,192.555,784.363,299.16
P00122.jpg,844,587,Knife,64.346,161.884,364.625,205.416
P00122.jpg,844,587,Knife,81.50399999999999,202.015,398.94300000000004,226.502
P00122.jpg,844,587,Knife,52.549,224.46099999999998,453.63699999999994,282.957
P00122.jpg,844,587,Gun,153.357,377.50300000000004,247.731,485.652
P00122.jpg,844,587,Gun,62.201,349.615,114.75,477.49
P00123.jpg,673,504,Gun,435.269,225.428,552.424,393.038
P00123.jpg,673,504,Gun,427.57300000000004,176.955,643.925,313.613
P00123.jpg,673,504,Knife,174.45,89.353,578.0790000000001,139.578
P00126.jpg,841,573,Knife,57.705,144.744,366.535,181.262
P00126.jpg,841,573,Knife,80.146,179.93400000000003,400.731,208.484
P00126.jpg,841,573,Knife,54.498999999999995,194.541,456.29900000000004,257.618
P00126.jpg,841,573,Gun,152.812,353.892,247.919,466.102
P00126.jpg,841,573,Gun,64.117,327.99800000000005,115.41,458.134
P00127.jpg,831,564,Gun,147.827,199.981,236.524,296.051
P00127.jpg,831,564,Gun,55.963,216.32,101.367,333.95599999999996
P00127.jpg,831,564,Knife,55.963,467.277,364.288,509.103
P00127.jpg,831,564,Knife,79.193,439.175,401.245,474.466
P00127.jpg,831,564,Knife,49.628,384.93199999999996,460.376,477.733
P00128.jpg,842,561,Gun,129.45600000000002,350.381,239.65400000000002,459.591
P00128.jpg,842,561,Gun,64.193,352.33099999999996,115.54799999999999,476.49199999999996
P00128.jpg,842,561,Knife,86.661,193.717,412.976,250.27200000000002
P00128.jpg,842,561,Knife,42.795,165.115,329.525,324.379
P00128.jpg,842,561,Knife,54.56399999999999,202.81799999999998,465.4,299.677
P00129.jpg,842,578,Gun,129.45600000000002,202.93599999999998,237.515,306.749
P00129.jpg,842,578,Gun,54.56399999999999,188.87099999999998,110.198,312.776
P00129.jpg,842,578,Knife,27.816999999999997,338.227,315.616,475.527
P00129.jpg,842,578,Knife,78.102,425.295,392.648,458.783
P00129.jpg,842,578,Knife,46.005,373.724,451.49199999999996,454.765
P00130.jpg,832,554,Gun,53.916000000000004,194.51,100.432,313.91200000000003
P00130.jpg,832,554,Gun,127.919,201.571,224.122,301.073
P00130.jpg,832,554,Knife,72.945,417.907,397.499,469.905
P00130.jpg,832,554,Knife,56.03,387.736,347.81199999999995,469.905
P00130.jpg,832,554,Knife,44.402,365.91,456.70099999999996,471.83099999999996
P00131.jpg,854,557,Knife,71.619,162.001,342.902,303.994
P00131.jpg,854,557,Knife,59.681999999999995,157.483,477.459,265.914
P00131.jpg,854,557,Knife,98.74700000000001,156.192,419.94699999999995,203.308
P00131.jpg,854,557,Gun,131.30100000000002,344.656,230.048,455.66900000000004
P00131.jpg,854,557,Gun,67.278,322.066,107.428,451.796
P00132.jpg,838,588,Gun,126.712,379.509,216.155,484.436
P00132.jpg,838,588,Gun,58.56399999999999,363.156,111.804,490.56800000000004
P00132.jpg,838,588,Knife,80.925,201.678,398.236,236.426
P00132.jpg,838,588,Knife,34.074,183.963,318.376,344.079
P00132.jpg,838,588,Knife,48.981,215.986,454.671,295.703
P00133.jpg,678,473,Knife,190.391,374.892,593.573,426.961
P00133.jpg,678,473,Gun,483.301,122.772,618.557,305.83299999999997
P00133.jpg,678,473,Gun,453.149,250.476,651.294,371.60400000000004
P00134.jpg,867,598,Knife,423.034,436.54699999999997,754.632,514.8480000000001
P00134.jpg,867,598,Knife,481.42199999999997,396.35699999999997,789.8839999999999,481.587
P00134.jpg,867,598,Knife,359.139,351.316,808.612,518.313
P00134.jpg,867,598,Gun,629.043,201.643,722.684,302.811
P00134.jpg,867,598,Gun,744.717,227.282,806.409,329.14300000000003
